,0,1,2,3
0,Number of co-operative society 2011,,,
1,Upazila,Number,Number of employee,Number of client
2,Biral,106,7,8473
3,Birampur,64,10,3805
4,Birganj,240,240,14768
5,Bochaganj,112,105,12320
6,Chirirbandar,308,15,34450
7,Dinajpur Sadar,148,5,2960
8,Fulbari,203,14,10090
9,Ghoraghat,145,14,9689
10,Hakimpur,55,0,1100
11,Kaharole,113,0,2260
12,Khansama,173,180,51290
13,Nawabganj,85,4,2200
14,Parbatipur,323,100,1500
15,Total,2075,694,154905
