,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,,,,,,,
2,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
3,Biral,188909,64453,77,932,3554,257925
4,Birampur,153029,10308,2,4879,2588,170806
5,Birganj,221011,88509,44,4114,3575,317253
6,Bochaganj,96086,60684,87,1638,1554,160049
7,Chirirbandar,222408,67037,0,706,2349,292500
8,Dinajpur Sadar,398155,78058,61,5392,2971,484597
9,Fulbari,146065,23655,6,3214,3083,176123
10,Ghoraghat,101014,7302,19,6062,3343,117740
11,Hakimpur,84878,5108,25,1372,1216,92599
12,Kaharole,83234,68043,0,1240,1915,154432
13,Khansama,123547,47573,0,457,187,171764
14,Nawabganj,201383,16546,42,4729,6637,229337
15,Parbatipur,313534,46077,10,2753,2629,365103
16,Total,2333253,583353,373,37488,35601,2990228
