,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,,,,,,,
2,(Rate in taka) -  Upazila,(Rate in taka) - Labour - Mason,(Rate in taka) - Labour - Helper (Jogaly),(Rate in taka) - Labour - Carpenter,(Rate in taka) - Labour - Colour,(Rate in taka) - Labour - Electric,(Rate in taka) - Labour - Plumber
3,Bhandaria,350,250,350,350,350,350
4,Kawkhali,350,250,350,350,350,350
5,Mathbaria,300,200,250,300,300,300
6,Nazirpur,350,250,350,350,500,500
7,Nesarabad,350,250,300,300,350,300
8,Pirojpur Sadar,450,350,400,350,500,500
9,Zianagar,350,200,350,350,350,350
10,Average,357,250,336,336,386,379
