,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila Upazila Bhandaria Kawkhali Mathbaria Nazirpur Nesarabad Pirojpur Sadar Zianagar Total -  Upazila,Wheat Area 0 0 0 40 0 0 0 40 - Wheat - Area,Wheat Production 0 0 0 3 0 0 0 3 - Wheat - Production,Jute Area 0 0 0 0 0 0 0 0 - Jute - Area,Jute Production 0 0 0 0 0 0 0 0 - Jute - Production,Sugarcane Area 26 13 190 55 110 47 4 445 - Sugarcane - Area,Sugarcane Production 0 0 0 40 0 0 0 40 - Sugarcane - Production
3,Bhandaria,0,0,0,0,26,276
4,Kawkhali,0,0,0,0,19,81
5,Mathbaria,0,0,0,0,176,222
6,Nazirpur,30,3,0,0,44,440
7,Nesarabad,0,0,0,0,112,113
8,Pirojpur Sadar,0,0,0,0,46,144
9,Zianagar,0,0,0,0,4,16
10,Total,30,3,0,0,427,1291
