,0,1,2,3
0,Length of railway and water way 2011,,,
1,Narail,,,
2,(Kilometer),,,
3, Upazila,"Total railway (all broad gage, meter gage  duel gage)",Water way in monsoon (river + canal),Water way in round the year (river + canal)
4,Kalia,0,85,9.2
5,Lohagara,0,32,0
6,Narail Sadar,0,96,80
7,Total,0,213,89.2
