,0,1,2,3,4
0,Number of printing press and person engaged 2011,,,,
1,Narail,,,,
2,,,,,
3, Upazila, Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
4,Kalia,0,0,0,0
5,Lohagara,1,1,1,2
6,Narail Sadar,4,6,21,28
7,Total,5,7,22,30
