,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pepper - Area,Pepper - Production,Onion - Area,Onion - Production,Garlic - Area,Garlic - Production
3,Abhaynagar,156,226,43,174,18,20
4,Bagherpara,239,593,112,392,69,173
5,Chaugachha,682,2043,710,2911,214,715
6,Jessore Sadar,360,520,354,1522,90,167
7,Jhikargachha,785,1973,222,888,246,713
8,Keshabpur,637,1118,757,3457,110,265
9,Manirampur,177,389,650,2600,325,1219
10,Sharsha,459,1374,314,1099,210,420
11,Total,3495,8236,3162,13043,1282,3692
