,0,1,2,3,4
0,Number of fisherman and production of fish in following years,,,,
1,,,,,
2,(Production in metric ton) - Upazila,(Production in metric ton) - 2010-11 - Number,(Production in metric ton) - 2010-11 - Production,(Production in metric ton) - 2009-10 - Number,(Production in metric ton) - 2009-10 - Production
3,Abhaynagar,11579,7680,10567,7037
4,Bagherpara,8591,4336,8431,4103
5,Chaugachha,566,4763,571,6741
6,Jessore Sadar,670,360,650,325
7,Jhikargachha,380,12420,376,9923
8,Keshabpur,4549,6904,4549,6459
9,Manirampur,7622,19410,7615,14113
10,Sharsha,517,14553,674,12662
11,Total,34474,70426,33433,61363
