,0,1,2,3,4,5,6
0,"Area and production of papaya, guava, lime and lemon 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Papaya - Area,Papaya - Production,Guava - Area,Guava - Production,Lime and lemon - Area,Lime and lemon - Production
3,Abhaynagar,20,502,52,2137,36,1051
4,Bagherpara,47,1466,60,390,38,472
5,Chaugachha,1,6,42,100,18,13
6,Jessore Sadar,9,169,142,1865,32,355
7,Jhikargachha,83,2345,47,932,14,307
8,Keshabpur,46,479,59,838,15,66
9,Manirampur,87,873,11,113,21,300
10,Sharsha,31,772,24,643,18,252
11,Total,324,6612,437,7018,192,2816
