,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage by type 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pumpkin - Area,Pumpkin - Production,Parble (potol) - Area,Parble (potol) - Production,Cabbage - Area,Cabbage - Production
3,Badarganj,150,618,155,389,101,1340
4,Gangachara,166,432,54,151,190,1900
5,Kaunia,29,83,25,39,83,1153
6,Mithapukur,90,452,292,1109,240,720
7,Pirgachha,80,384,60,256,77,423
8,Pirganj,120,432,260,538,189,1432
9,Rangpur sadar,73,234,79.5,235,221,889
10,Taraganj,63,171,12,11,53,322
11,Total,771,2806,937.5,2728,1154,8179
