,0,1,2,3,4,5,6
0,"Area and production of tomato, radish and bean by type 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Tomato - Area,Tomato - Production,Radish - Area,Radish - Production,Beans - Area,Beans - Production
3,Badarganj,101,570,165,576,62,192
4,Gangachara,115,167,186,353,39,57
5,Kaunia,24,28,64,255,14,15
6,Mithapukur,53,107,290,551,153,275
7,Pirgachha,27,59,115,300,74,150
8,Pirganj,143,411,168,537,64,46
9,Rangpur sadar,104,218,132,396,47,109
10,Taraganj,6,7,80,344,13,6
11,Total,573,1567,1200,3312,466,850
