,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Wheat - Area,Wheat - Production,Jute - Area,Jute - Production,Sugarcane - Area,Sugarcane - Production
3,Azmirigonj,32,28,25,20,0,0
4,Bahubal,10,8,0,0,0,0
5,Baniachang,0,0,0,0,0,0
6,Chunarughat,123,102,0,0,2000,4400
7,Habiganj Sadar,35,35,0,0,85,1275
8,Lakhai,75,52,385,331,0,0
9,Madhabpur,761,540,236,151,37,25
10,Nabiganj,0,0,0,0,0,0
11,Total,1036,765,645,502,2122,5700
