,0,1,2,3
0,Length of embankment road & canal 2011,,,
1,(Kilometer),,,
2,Upazila,Embankment road,Canal,Others road
3,Azmirigonj,0,18,0
4,Bahubal,10,5,0
5,Baniachang,0.5,200,0
6,Chunarughat,0,0,0
7,Habiganj Sadar,1,0,0
8,Lakhai,0,0,0
9,Madhabpur,0,0,0
10,Nabiganj,0,14,0
11,Total,11.5,237,0
