,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Rupali and Agrani bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Rupali Bank - Number of branch,Rupali Bank - Account - S.D,Rupali Bank - Account - C.D,Rupali Bank - Account - F.D,Rupali Bank - Account - S.T.D,Agrani Bank - Number of branch,Agrani Bank - Account - S.D,Agrani Bank - Account - C.D,Agrani Bank - Account - F.D,Agrani Bank - Account - S.T.D
3,Chandpur Sadar,4,10552,488,120,18,6,183889,7379,2860,598
4,Foridganj,0,0,0,0,0,2,29083,1373,287,31
5,Haimchar,0,0,0,0,0,1,424,71,21,0
6,Hajiganj,2,14111,243,260,23,2,18936,1343,418,21
7,Kachua,0,0,0,0,0,0,0,0,0,0
8,Matlab Dakshin,0,0,0,0,0,3,12660,341,468,15
9,Matlab Uttar,0,0,0,0,0,3,19813,489,309,5
10,Shahrasti,1,9110,70,112,7,1,15708,590,200,7
11,Total,7,33773,801,492,48,18,280513,11586,4563,677
