,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of  school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Harinakunda,38,372,68,440,6391,7250,13646,31
5,Jhenaidah Sadar,72,672,288,960,14127,10242,24369,25
6,Kaliganj,47,439,119,558,9902,4743,16645,29
7,Kotchandpur,22,242,54,296,4695,5082,9777,33
8,Mahespur,40,265,73,338,8229,8884,17113,50
9,Shailkupa,57,529,145,674,11045,12581,23626,35
10,Total,276,2519,747,3266,54389,48782,105176,32
