,0,1,2,3
0,"Number of Railway, Steamer,  Launch Station and Bus Stoppage 2011",,,
1,,,,
2,Upazila/city corporation,Railway station,Steamer/launch station,Bus stand
3,Batiaghata,0,0,23
4,Dacope,0,6,1
5,Dighalia,0,0,1
6,Dumuria,0,0,2
7,Khulna City Corporation,2,3,3
8,Koyra,0,11,1
9,Paikgachha,0,0,1
10,Phultala,2,0,10
11,Rupsa,0,0,2
12,Terokhada,0,0,0
13,Total,4,20,44
