,0,1,2,3,4,5
0,Upazila Wise Use of Fertilizer 2010-11,,,,,
1,(Metric Tons),,,,,
2,Upazila/city corporation,UREA,TSP,MP,DAP,Other
3,Batiaghata,522.3,394,261,115,200
4,Dacope,839,286,67,90,20
5,Dighalia,1897,945,509,0,677
6,Dumuria,4041,699,240,183,0
7,Khulna City Corporation,37.7,8,3,2,1
8,Koyra,1554,373,322,299,396
9,Paikgachha,2502,866,209,213,125
10,Phultala,1360,780,422,100,118
11,Rupsa,1951,1264,680,30,502
12,Terokhada,1850,581,306,129,140
13,Total,16554,6196,3019,1161,2179
