,0,1,2,3,4,5,6
0,Land Area Under Irrigation for Specified Crops 2008,,,,,,
1,,,,,,,
2,Upazila/city corporation,All Paddy Total area,All Paddy Irrigated area,Wheat Total area,Wheat Irrigated area,Potato Total area,Potato Irrigated area
3,Batiaghata,32185,7134,35,35,343,197
4,Dacope,37445,550,11,5,509,140
5,Dighalia,13742,9780,59,18,28,2
6,Dumuria,61660,37155,229,80,837,390
7,Khulna City Corporation, 2969, 435, 35, 13, 197, 20
8,Koyra,22940,11466,20,13,846,195
9,Paikgachha,30931,3771,385,262,743,354
10,Phultala,7671,6628,12,10,8,4
11,Rupsa,18403,16171,43,10,111,23
12,Terokhada,42700,6385,64,34,11,11
13,Total,270646,99475,893,480,3633,1336
