,0,1,2,3,4,5,6
0,"Area and Production of tomato, radish and bean 2010-11",,,,,,
1,(Area in acre & production in metric ton),,,,,,
2,Upazila/city corporation,Tomato Area,Tomato Production,Radish Area,Radish Production,Bean Area,Bean Production
3,Batiaghata,85,173,21,33,35,22
4,Dacope,27,42,15,20,12,14
5,Dighalia,50,150,48,100,53,134
6,Dumuria,223,489,325,1301,310,1476
7,Khulna City Corporation,3,5,2,8,1,1
8,Koyra,14,25,11,47,4,5
9,Paikgachha,75,269,89,143,28,18
10,Phultala,32,395,19,141,17,52
11,Rupsa,145,3415,24,60,14,59
12,Terokhada,26,29,32,128,12,7
13,Total,680,4991,586,1982,485,1787
