,0,1,2,3,4,5,6,7,8
0,"Number of NGO Schools, Teachers and Students 2011",,,,,,,,
1,,,,,,,,,
2,Upazila/city corporation,Number of NGO school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Batiaghata,18,23,40,63,455,451,906,14
4,Dacope,5,4,8,12,195,106,301,25
5,Dighalia,11,2,9,11,92,59,151,14
6,Dumuria,57,0,57,57,722,1026,1748,31
7,Khulna City Corporation,53,107,123,230,5361,5044,10405,45
8,Koyra,36,20,16,36,360,251,611,16
9,Paikgachha,4,1,3,4,129,107,236,50
10,Phultala,5,5,16,21,300,271,571,27
11,Rupsa,19,0,19,19,213,381,598,32
12,Terokhada,19,0,19,19,190,340,530,28
13,Total,227,162,310,472,8017,8036,16057,34
