,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal - Area,Brinjal - Production,Ladys finger - Area,Ladys finger - Production,Arum - Area,Arum - Production
3,Begumganj,67,146,4,1,18,52
4,Chatkhil,71,113,6,8,7,12
5,Companiganj,256,1560,42,36,45,108
6,Hatiya,255,445,128,120,50,120
7,Kabirhat,222,333,26,16,42,85
8,Noakhali Sadar,432,7776,8,34,22,220
9,Senbagh,85,115,17,59,70,210
10,Sonaimuri,22,47,6,8,6,12
11,Subarnachar,272,408,44,26,48,95
12,Total,1682,10943,281,308,308,914
