,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,,,,,,,
2, Upazila,Cow  buffalo - Holding number,Cow  buffalo - Number of animal,Goat - Holding number,Goat - Number of goat,Sheep - Holding number,Sheep - Number of sheep
3,Begumganj,15110,30977,4697,10381,354,1580
4,Chatkhil,9280,19512,3300,7325,155,815
5,Companiganj,12286,37211,5111,14276,329,1906
6,Hatiya,39751,107101,28897,76765,1196,6858
7,Kabirhat,10066,22503,4552,10743,221,996
8,Noakhali Sadar,18406,42450,7635,17581,285,1670
9,Senbagh,14257,27641,4914,11106,134,856
10,Sonaimuri,12421,26102,3231,7542,186,1163
11,Subarnachar,22122,62897,14074,41709,214,996
12,Total,153698,376394,76411,197428,3074,17128
