,0,1,2,3,4
0,Number of co-operative society and member 2011,,,,
1,,,,,
2, Upazila,Number of cooperative society,Number of member,Number of member, Both sex
3, Upazila,Number of cooperative society,Male,Female, Both sex
4,Bishwamvarpur,227,4216,834,5050
5,Chhatak,269,13170,3710,16880
6,Dakshin Sunamganj,108,2379,400,2779
7,Derai,168,3893,61,3954
8,Dharmapasha,571,8876,3186,12062
9,Doarabazar,182,2747,1803,4550
10,Jagannathpur,91,1500,593,2093
11,Jamalganj,388,5893,12,5905
12,Shalla,90,3158,10,3168
13,Sunamganj Sadar,194,9079,2142,11221
14,Tahirpur,183,4927,217,5144
15,Total,2471,59838,12968,72794
