,0,1,2,3,4,5,6
0,Literacy (7+) rate of 2001 & 2011,,,,,,
1,,,,,,,
2,Upazila,2001,2001,2001,2011,2011,2011
3,Upazila,Male,Female,Both,Male,Female,Both
4,Bishwamvarpur,32.3,24.5,28.4,35.4,33.7,34.6
5,Chhatak,40.0,32.4,36.3,40.8,36.3,38.6
6,Dakshin Sunamganj,-,-,-,33.7,30.9,32.3
7,Derai,38.4,32.2,35.4,38.5,35.8,37.1
8,Dharmapasha,29.6,23.0,26.4,30.6,27.7,29.2
9,Doarabazar,35.0,26.4,30.8,31.8,29.0,30.4
10,Jagannathpur,48.1,42.3,45.3,41.6,38.2,39.9
11,Jamalganj,33.9,25.2,29.6,34.6,30.2,32.5
12,Shalla,38.8,33.2,36.0,36.4,32.1,34.3
13,Sunamganj Sadar,39.5,31.0,35.3,41.3,36.2,38.8
14,Tahirpur,36.2,25.9,31.2,33.2,27.5,30.4
15,Total,38.1,30.5,34.4,36.9,33.1,35.0
