,0,1,2,3,4,5,6
0,Land utilization (temporary cropped area) 2008,,,,,,
1,(area in acre),,,,,,
2, Upazila,Current fallow,Temporary cropped area,Temporary cropped area,Temporary cropped area,Temporary cropped area,Temporary cropped area
3, Upazila,Current fallow,Single,Double,Triple,Net,Gross
4,Bishwamvarpur,1186,15372,16402,5603,40380,40380
5,Chhatak,841,29488,23645,4074,57207,58048
6,Dakshin Sunamganj,2275,40770,6230,0,47000,53230
7,Derai,5380,71259,4000,0,75259,75265
8,Dharmapasha,2202,73206,5450,363,79019,85195
9,Doarabazar,2230,12900,20160,4450,37510,37510
10,Jagannathpur,7014,40007,2400,450,37489,49871
11,Jamalganj,950,55950,5635,0,56220,61585
12,Shalla,3400,31342,0,0,34742,34742
13,Sunamganj Sadar,12000,34980,10650,847,36686,58821
14,Tahirpur,1075,39500,12222,812,52534,83199
15,Total,38627,413432,106794,16599,436210,603104
