,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Student per teacher
3, Upazila,Number of madrasah,Male,Female,Total,Male,Female,Total,Student per teacher
4,Bishwamvarpur,10,25,15,40,778,722,1500,38
5,Chhatak,3,9,4,13,247,215,462,36
6,Dakshin Sunamganj,8,24,4,28,750,440,1190,43
7,Derai,4,11,1,12,457,441,898,74
8,Dharmapasha,4,10,2,12,205,150,355,30
9,Doarabazar,10,47,3,50,622,727,1349,27
10,Jagannathpur,3,15,3,18,423,477,900,50
11,Jamalganj,7,24,4,28,767,542,1309,47
12,Shalla,2,20,0,20,351,178,529,26
13,Sunamganj Sadar,1,4,0,4,68,77,145,36
14,Tahirpur,6,17,2,19,210,184,394,21
15,Total,50,182,34,216,4128,3713,7841,36
