,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Brinjal,Brinjal,Lady’s finger,Lady’s finger,Arum,Arum
3, Upazila,Area,Production,Area,Production,Area,Production
4,Bishwamvarpur,150,2400,20,300,33,33
5,Chhatak,63,441,5,6,0,0
6,Dakshin Sunamganj,113,1019,10,24,3,16
7,Derai,2,40,3,18,0,0
8,Dharmapasha,59,165,0,0,0,0
9,Doarabazar,25,30,28,22,27,81
10,Jagannathpur,13,1250,0,0,0,0
11,Jamalganj,180,1815,0,0,0,0
12,Shalla,12,18,0,0,0,0
13,Sunamganj Sadar,201,1350,13,6,20,82
14,Tahirpur,0,0,0,0,0,0
15,Total,818,8528,79,376,83,212
