,0,1,2,3,4,5,6,7
0,"Number of municipality, union, mauza, mahalla and village 2011",,,,,,,
1,(As per Population cenus 2011),,,,,,,
2,Upazila,Municipality,Ward(PSA),Mahalla,Union,Mauza,Village,Depopulated Mauza
3,Austagram,0,0,0,8,59,72,15
4,Bajitpur,1,9,28,11,84,188,2
5,Bhairab,1,12,29,7,32,84,5
6,Hossainpur,1,9,16,6,73,90,2
7,Itna,0,0,0,9,93,116,21
8,Karimganj,1,9,17,11,85,186,3
9,Katiadi,1,9,20,9,97,156,18
10,Kishoreganj Sadar,1,9,56,11,110,210,1
11,Kuliar-char,1,9,37,6,46,97,12
12,Mithamain,0,0,0,7,59,135,3
13,Nikli,0,0,0,7,43,125,8
14,Pakundia,1,9,25,9,97,150,19
15,Tarail,0,0,0,7,75,116,1
16,Total,8,75,228,108,953,1725,114
