,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,,,,,,,,,
2,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
3,Austagram,6250,600,980,800,200,830,0,50
4,Bajitpur,6000,900,1140,500,0,0,0,250
5,Bhairab,2728,613,627,485,0,0,0,0
6,Hossainpur,4632,530,570,225,0,300,0,275
7,Itna,5550,3500,2500,1500,1000,1200,3200,2300
8,Karimganj,5850,2200,2500,1250,0,530,0,0
9,Katiadi,7000,800,400,500,1000,200,150,3500
10,Kishoreganj Sadar,5580,1515,459,500,200,200,150,0
11,Kuliar-char,4456,445,212,128,610,70,50,325
12,Mithamain,4332,800,700,200,0,0,0,0
13,Nikli,4133,620,134,225,0,0,0,0
14,Pakundia,5572,823,732,274,0,0,0,350
15,Tarail,2910,420,95,150,0,0,0,0
16,Total,64993,13766,11049,6737,3010,3330,3550,7050
