,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,Natore,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bagatipara,2,5,1,6,102,88,190,32
5,Baraigram,14,60,5,65,1270,1530,2800,43
6,Gurudaspur,6,24,0,24,211,147,358,15
7,Lalpur,4,13,0,13,115,156,271,21
8,Natore Sadar,13,117,67,184,2201,1088,3289,18
9,Singra,10,10,0,10,252,143,395,40
10,Total,49,229,73,302,4151,3152,7303,24
