,0,1,2,3,4,5,6,7,8
0,"Number of thana, ward, mahalla, household and population by city corporation 2011 Urban Area Statistics of Dhaka District",,,,,,,,
1,Population and Housing Census 2011 (Enumerated),,,,,,,,
2,Thana Thana Dhaka Town Dhaka City Corportation Biman BandarWard-01 (part) Uttara ThanaWord-01 (part) Total of W- 01 PallabiWard-02 PallabiWard-03 KafrulWard-04 PallabiWard-05 PallabiWard-06 PallabiWard-07 (part) MirpurWard-07 (part) ShahAliWard-07 (part) Total of W- 07 ShaAliWard-08 (part) Darus SalamWard-09 Darus SalamWard-10 MirpurWard-11 MirpurWard-12 MirpurWard-13 KafrulWard-14 (part) MirpurWard-14(part) Total of W- 14 CantonmentWard-15 (part) KafrulWard-15 (part) PallabiWard-15 (part) Total of W- 15 KafrulWard-16 BaddaWard-17 (part) KhilketWard-17 (part) Total of W- 17 GulshanWard-18 GulshanWard-19 (part) Total of W- 19 GulshanWard-20 (part) Tejgaon Indus: Total of W- 20 Badd Rampura Rampura Khilgaon Khilgaon Khilgaon Shabujbagh Shabujbagh Shabujbagh Shabujbagh,Ward Ward Dhaka Town Dhaka City Corportation Biman BandarWard-01 (part) Uttara ThanaWord-01 (part) Total of W- 01 PallabiWard-02 PallabiWard-03 KafrulWard-04 PallabiWard-05 PallabiWard-06 PallabiWard-07 (part) MirpurWard-07 (part) ShahAliWard-07 (part) Total of W- 07 ShaAliWard-08 (part) Darus SalamWard-09 Darus SalamWard-10 MirpurWard-11 MirpurWard-12 MirpurWard-13 KafrulWard-14 (part) MirpurWard-14(part) Total of W- 14 CantonmentWard-15 (part) KafrulWard-15 (part) PallabiWard-15 (part) Total of W- 15 KafrulWard-16 BaddaWard-17 (part) KhilketWard-17 (part) Total of W- 17 GulshanWard-18 GulshanWard-19 (part) Total of W- 19 GulshanWard-20 (part) Ward-20 (part)/25(DNCC) Ward-21 Ward-22 Ward-23 Ward-24 Ward-25 Ward-26 (part) Ward-27 Ward-28 Ward-29 Ward-30,Area (sq.km) Area (sq.km) 395.64 197.05 8.95 8.95 3.05 1.10 1.34 1.34 3.03 1.88 1.88 1.88 3.78 1.62 1.67 1.13 1.70 1.81 1.95 1.95 2.19 5.81 5.81 2.09 15.91 5.48 0.72 1.73 1.44 2.14 4.08 4.08 1.03 2.65 5.82 ,H/H H/H 2034146 1576746 799 39123 39922 37388 22275 18058 28346 38690 12577 13256 1011 26844 27116 16936 23128 22905 27286 37124 21692 16879 38571 16274 20817 4056 41147 35008 22289 24979 47268 14365 22646 37011 22138 798 22936 23777 36571 13591 15532 26869 22031 19064 13560 18128 14724,Population Both Sex 8906039 6970105 3391 179907 183298 151868 94664 75246 118110 163770 51430 58082 4238 11375 0 111251 71260 87879 97033 116544 157206 92289 71508 163797 70615 86234 16993 173842 142413 94650 101829 196479 63616 96291 159907 93143 5475 98618 96111 160316 63763 68931 113273 86931 82701 60788 79305 58316,Population Male 4931802 3876586 1790 101349 103139 79637 49093 41636 61601 86232 27018 31184 2206 60408 59607 39668 47258 53018 62754 83505 49272 38590 87862 37146 43985 8809 89940 75213 55663 57958 113621 36676 52245 88921 51401 4016 55417 54002 83857 35246 36872 59610 46921 43167 32573 45268 32991,Population Female 3974237 3093519 1601 78558 80159 72231 45571 33610 56509 77538 24412 26898 2032 53342 51644 31592 40621 44015 53790 73701 43017 32918 75935 33469 42249 8184 83902 67200 38987 43871 82858 26940 44046 70986 41742 1459 43201 42109 76459 28517 32059 53663 40010 39534 28215 34037 25325,Sex- Ratio Sex- Ratio 124 126 112 129 129 110 108 124 109 111 111 116 109 113 115 126 116 120 117 113 115 117 116 111 104 108 107 112 143 132 137 136 119 125 123 275 128 128 110 124 115 111 117 109 115 133 130,Literacy 7+yrs Literacy 7+yrs 87.0 80.2 69.6 72.3 77.9 62.6 74.6 73.5 82.5 56.1 71.5 65.6 68.4 79.7 80.4 78.9 81.0 81.8 79.8 61.5 78.9 77.1 76.2 77.3 81.2 69.4 76.2 78.8 84.3 80.5 74.3 79.9 78.5 58.7 79.5 75.4 72.0 66.1
3, Thana, Ward,Area (sq.km), H/H,Population,Population,Population,Sex- Ratio,Literacy 7+yrs
4, Thana, Ward,Area (sq.km), H/H,Both Sex,Male,Female,Sex- Ratio,Literacy 7+yrs
5,Motijheel,Ward-31,2.50,8680,34867,21467,13400,160,79.5
6,Motijheel,Ward-32,3.41,9394,42105,30203,11902,254,80.0
7,Motijheel,Ward-33,0.98,4521,21968,11623,10345,112,87.3
8,Motijheel,Ward-34,2.10,13330,59999,31722,28277,112,79.4
9,Motijheel,Ward-35,1.32,11194,51067,28300,22767,124,79.5
10,Palton,Ward-36,3.55,10541,59639,36311,23328,156,83.0
11,Tejgaon Idust.,Ward- 37/24(DNCC),3.07,24610,103274,64638,38636,167,65.6
12,Tejgaon,Ward-38 (part),1.22,13877,61744,34254,27490,125,79.3
13,Tejgaon Idust.,Ward-38 (part),1.22,9467,37983,22293,15690,142,83.5
14,Total of W- 38,,,23344,99727,56547,43180,131,
15,Tejgaon,Ward- 39/26(DNCC),1.37,12201,67876,40739,27137,150,72.7
16,Sher-e- BanglaNagar,Ward-40 (part)/40(DNCC),3.66,13958,71589,39962,31627,126,84.4
17,Tejgaon,Ward-40 (part),3.66,3544,18635,9640,8995,107,89.4
18,Total of W- 40,,,17502,90224,49602,40622,122,
19,Sher-E-Bangla N:,Ward- 41/28(DNCC),1.53,15694,65984,36028,29956,120,71.3
20,Mohammedpur,Ward- 42/29(DNCC),0.71,12080,54739,30524,24215,126,80.0
21,Adabar Thana,Ward- 43/30(DNCC),2.47,45761,186639,100568,86071,117,66.7
22,Mohammedpur,Ward- 44/31(DNCC),0.63,11369,51384,28916,22468,129,87.3
23,Mohammedpur,Ward- 45/32(DNCC),1.56,16589,72973,38267,34706,110,72.8
24,Adabar Thana,Ward-46 (part),5.59,3839,17350,8786,8564,103,85.7
25,Hazaribag,Ward-46 (part),5.59,2803,12674,6840,5834,117,56.3
26,Mohammadpur,Ward-46 (part)/46(DNCC),5.59,19546,84732,46990,37742,125,69.3
27,Total of W- 46,,,26188,114756,62616,52140,120,
28,Dhanmondi,Ward-47 (part),,8586,34719,19701,15018,131,82.1
29,Mohammadpur,Ward-47 (part)/34(DNCC),1.36,18168,71829,39420,32409,122,59.5
30,,Sub Total of W- 47,,26754,106548,59121,47427,125,
31,Dhanmondi,Ward-48 (part),,9848,40475,22639,17836,127,85.8
32,Hazaribag,Ward-48 (part),1.35,21338,88446,48784,39662,123,69.1
33,Total of W- 48,,,31186,128921,71423,57498,124,
34,Dhanmondi,Ward-49,2.34,14735,72449,37125,35324,105,83.6
35,Kalabagan,Ward-50,0.62,16220,79983,46344,33639,138,81.3
36,Kalabagan,Ward-51 (part),0.87,7472,38677,21418,17259,124,83.4
37,Mohammedpur,Ward-51 (part),0.87,4002,20186,12204,7982,153,86.4
38,Total of W- 51,,,11474,58863,33622,25241,133,
39,ewmarket,Ward-52,1.90,7824,49523,32685,16838,194,86.7
40,Ramna,Ward- 53/35(DNCC),1.74,10590,55920,27709,28211,98,84.8
41,Ramna,Ward- 54/36(DNCC),1.15,16074,74069,41058,33011,124,79.7
42,Ramna,Ward-55,0.77,15312,70984,39495,31489,125,71.6
43,Lalbag,Ward-56 (part),,28,3574,3250,324,1003,98.2
44,Shahbag,Ward-56 (part),2.08,4875,34627,23200,11427,203,79.11
45,Total of W- 56,,,4903,38201,26450,11751,225,
