,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3,Upazila,2010-11,2010-11,2009-10,2009-10
4,Upazila,Area,Production,Area,Production
5,Harinakunda,0,0,0,0
6,Jhenaidah Sadar,30,225,28,221
7,Kaliganj,27,93,30,107
8,Kotchandpur,50,245,40,343
9,Mahespur,0,0,0,0
10,Shailkupa,1037,3159,729,2228
11,Total,1144,3722,827,2899
