,0,1,2,3,4,5,6
0,4.04 Land area under irrigation for specified crops 2008,,,,,,
1,Kushtia,,,,,,
2,,,,,,,
3,Upazila,All paddy - Total area,All paddy - Irrigated area,Wheat - Total area,Wheat - Irrigated area,Potato - Total area,Potato - Irrigated area
4,Kushtia Sadar,89621,88082,2877,2877,420,420
5,Bheramara,13325,12649,2753,2753,259,259
6,Daulatpur,69057,63530,18600,16780,1100,1100
7,Khoksa,13466,13466,2330,2330,38,38
8,Kumarkhali,52591,48941,6170,6170,66,66
9,Mirpur,104430,70270,2200,2200,225,225
10,Total,342490,296938,34930,33110,2108,2108
