,0,1,2,3,4,5,6,7,8
0,"6.12 Number of madrasah, teacher and student under the madrasah and student 2011",,,,,,,,
1,Kushtia,,,,,,,,
2,,,,,,,,,
3,Upazila, Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total, Students per teacher
4,Kushtia Sadar,17,138,30,168,2322,2501,4823,29
5,Bheramara,4,30,17,47,242,335,577,12
6,Daulatpur,15,181,29,210,2901,2376,5277,25
7,Khoksa,8,111,16,127,1303,1684,2987,23
8,Kumarkhali,21,205,35,240,1471,2233,3704,15
9,Mirpur,10,133,11,144,2122,1587,3709,26
10,Total,75,798,138,936,10361,10716,21077,23
