,0,1,2,3
0,Number of deep tube-well scheme 2010-11,,,
1,Kushtia,,,
2,,,,
3,Upazila,Number of deep tube-well - Commissioned,Number of deep tube-well - Operated, Area Irrigated (In acres)
4,Kushtia Sadar,6,6,445
5,Bheramara,10,6,1200
6,Daulatpur,85,72,2100
7,Khoksa,30,25,2100
8,Kumarkhali,12,12,6000
9,Mirpur,7,7,333
10,Total,150,128,12178
