,0,1,2,3,4,5,6
0,"Area and production of tomato, radish and bean 2009-10",,,,,,
1,Kushtia,,,,,,
2,(Area in acre  production in metric ton),,,,,,
3,Upazila,Tomato - Area,Tomato - Production,Radish - Area,Radish - Production,Beans - Area,Beans - Production
4,Kushtia Sadar,223,1412,345,2504,242,1121
5,Bheramara,75,416,118,607,35,118
6,Daulatpur,140,788,129,480,241,357
7,Khoksa,111,406,168,1514,47,123
8,Kumarkhali,113,689,233,370,60,210
9,Mirpur,99,345,152,524,66,227
10,Total,761,4056,1145,5999,691,2156
