,0,1,2,3,4,5,6,7,8,9
0,Number of selected industry by upazila 2011,,,,,,,,,
1,Kushtia,,,,,,,,,
2,,,,,,,,,,
3,Upazila,Textile mill,Garments factory,Rice mill,Match factory,Steel and engineering,Aluminium,Jute mill,Sugar mill,Others
4,Kushtia Sadar,2,21,307,0,107,3,2,1,8
5,Bheramara,0,0,102,0,0,0,0,0,0
6,Daulatpur,0,0,126,2,0,0,0,0,0
7,Khoksa,0,0,26,0,0,0,0,0,0
8,Kumarkhali,5,0,137,0,0,0,0,0,0
9,Mirpur,1,0,645,0,0,0,0,0,0
10,Total,8,21,1343,2,107,3,2,1,8
