,0,1,2,3,4,5,6,7,8,9,10
0,11.16 Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,Kushtia,,,,,,,,,,
2,,,,,,,,,,,
3,  Thana/Upazila,Krishi Bank - Number of  branch,Krishi Bank - Account - S.D,Krishi Bank - Account - C.D,Krishi Bank - Account - F.D,Krishi Bank - Account - S.T.D,Co-operative Bank - Number of  branch,Co-operative Bank - Account - S.D,Co-operative Bank - Account - C.D,Co-operative Bank - Account - F.D,Co-operative Bank - Account - S.T.D
4,Kushtia Sadar,5,0,0,0,0,1,0,0,0,0
5,Bheramara,2,1400,706,250,10,0,0,0,0,0
6,Daulatpur,2,2822,40,76,10,0,0,0,0,0
7,Khoksa,1,0,0,82,4,0,0,0,0,0
8,Kumarkhali,2,12208,304,166,9,0,0,0,0,0
9,Mirpur,3,0,0,97,28,0,0,0,0,0
10,Total,15,16430,1050,671,61,1,0,0,0,0
