,0,1,2,3,4,5,6,7,8
0,"Number of agricultural and veterinary college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of college,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Aditmari,0,0,0,0,0,0,0,0
4,Hatibandha,1,6,2,8,120,40,160,20
5,Kaligonj,1,10,1,11,190,25,215,19
6,Lalmonirhat Sadar,0,0,0,0,0,0,0,0
7,Patgram,0,0,0,0,0,0,0,0
8,Total,2,16,3,19,310,65,375,19
