,0,1,2,3,4
0,Number of fisherman and production of fish in following years,,,,
1,,,,,
2,(Production in Metric Ton) -  Upazila,(Production in Metric Ton) - 2010-11 - Number,(Production in Metric Ton) - 2010-11 - Production,(Production in Metric Ton) - 2009-10 - Number,(Production in Metric Ton) - 2009-10 - Production
3,Chakaria,870,5,860,4
4,Cox's Bazar Sadar,5895,25700,5483,24125
5,Kutubdia,5500,659165,5400,626579
6,Moheshkhali,40000,15000,35000,14000
7,Pekua,3250,659,3185,499
8,Ramu,450,600,450,566
9,Teknaf,22000,860,21500,8597
10,Ukhia,600,4870,520,4710
11,Total,78565,706859,72398,679080
