,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal Area,Brinjal Production,Ladys finger Area,Ladys finger Production,Arum Area,Arum Production
3,Chakaria,89,291,102,226,72,245
4,Cox's Bazar Sadar,95,260,75,139,39,68
5,Kutubdia,2,4,5,3,2,1
6,Moheshkhali,85,420,60,225,25,50
7,Pekua,13,43,27,60,9,26
8,Ramu,99,183,38,52,70,315
9,Teknaf,220,121,42,78,23,55
10,Ukhia,127,204,44,2290,170,827
11,Total,729,1526,392,3071,410,1587
