,0,1,2,3,4,5
0,Cropped area sprayed with plant protection measures 2008,,,,,
1,"
Upazila",Total farm holding,Total farm holding,Spraying farm holding,Spraying farm holding,Reporting area sprayed
2,"
Upazila",Number,Cropped area,Number,Cropped area,Reporting area sprayed
3,Baghaichhari,15335,32219,9914,15807,11862
4,Barkal,6924,26824,2592,1475,1300
5,Belai Chhari,4481,16231,185,15,15
6,Jurai Chhari,5284,17458,2100,1800,1200
7,Kaptai,5749,15770,4600,9510,9510
8,Kawkhali,9218,19223,7374,11103,6846
9,Langadu,13335,11956,12125,7272,7272
10,Naniarchar,7453,20156,2250,3040,3040
11,Rangamati Sadar,8651,25449,4050,15120,2200
12,Rajasthali,3795,9052,95,370,370
13,Total,80225,194338,45285,65512,43615
