,0,1,2,3,4,5
0,Number of employee by type 2011,,,,,
1,"
Upazila","
Police personnel","
Ansar personnel","
VDP personnel",Autonomous body,"Local Government
employee"
2,Baghaichhari,176,100,264,31,15
3,Barkal,46,260,0,3,9
4,Belai Chhari,38,42,1890,13,8
5,Jurai Chhari,55,0,8,15,9
6,Kaptai,225,239,3971,468,9
7,Kawkhali,327,100,1560,60,9
8,Langadu,63,356,2702,5,8
9,Naniarchar,61,26,2600,7,10
10,Rangamati Sadar,1515,338,466,158,359
11,Rajasthali,48,0,188,12,7
12,Total,2554,1461,13649,772,443
