,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal Area,Brinjal Production,Lady’s finger Area,Lady’s finger Production,Arum Area,Arum Production
3,Atpara,73,138,36,57,53,123
4,Barhatta,50,123,63,26,58,199
5,Durgapur,21,27,15,24,14,440
6,Kalmakanda,371,3750,49,200,25,160
7,Kendua,92,636,23,58,482,3052
8,Khaliajuri,110,300,0,0,0,0
9,Madan,124,710,0,0,0,0
10,Mohanganj,90,432,65,208,3,8
11,Netrokona Sadar,152,114,79,51,80,82
12,Purbadhala,84,102,45,34,145,152
13,Total,1167,6331,375,658,860,4216
