,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasah education board 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Atpara,5,64,5,69,789,754,1543,22
4,Barhatta,8,61,9,70,729,765,1494,21
5,Durgapur,3,27,3,30,493,620,1113,37
6,Kalmakanda,11,111,10,121,4334,2787,7121,59
7,Kendua,17,231,18,249,2691,3799,6490,26
8,Khaliajuri,3,31,0,31,527,478,1005,32
9,Madan,8,102,7,109,1802,1696,3498,32
10,Mohanganj,4,64,4,68,1374,1100,2474,36
11,Netrokona Sadar,15,203,54,257,1801,1820,3621,14
12,Purbadhala,14,203,23,226,1181,1340,2521,11
13,Total,88,1097,133,1230,15721,15159,30880,25
