,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3, Upazila,2010-11,2010-11,2009-10,2009-10
4, Upazila,Area,Production,Area,Production
5,Atpara,7,31,7,30
6,Barhatta,0,0,0,0
7,Durgapur,17,58,17,57
8,Kalmakanda,141,296,117,302
9,Kendua,0,0,0,0
10,Khaliajuri,0,0,0,0
11,Madan,0,0,0,0
12,Mohanganj,0,0,0,0
13,Netrokona Sadar,0,0,0,0
14,Purbadhala,0,0,0,0
15,Total,165,385,141,389
