,0,1,2,3,4,5,6
0,Institutional accommodation facility by municipality 2011,,,,,,
1,,,,,,,
2, Upazila,Residential hostel Number,Residential hostel Capacity,Hall/hostel Number,Hall/hostel Capacity,Mess/barracks Number,Mess/barracks Capacity
3,Atpara,0,0,0,0,0,0
4,Barhatta,0,0,0,0,0,0
5,Durgapur,2,50,4,40,12,112
6,Kalmakanda,0,0,0,0,0,0
7,Kendua,0,0,0,0,15,150
8,Khaliajuri,0,0,0,0,0,0
9,Madan,1,12,0,0,0,0
10,Mohanganj,15,375,0,0,17,200
11,Netrokona Sadar,9,134,6,650,54,1305
12,Purbadhala,0,0,0,0,0,0
13,Total,27,571,10,690,98,1767
