,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,,,,,,,
2,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
3,Atpara,131332,13144,2,13,133,144624
4,Barhatta,161173,19216,2,25,33,180449
5,Durgapur,202613,13210,7,8737,306,224873
6,Kalmakanda,232423,30390,15,8607,477,271912
7,Kendua,293014,11332,1,10,372,304729
8,Khaliajuri,64733,32683,0,16,18,97450
9,Madan,144170,10179,0,12,118,154479
10,Mohanganj,140855,26502,0,92,58,167507
11,Netrokona Sadar,336754,35819,12,103,97,372785
12,Purbadhala,294665,14955,15,585,614,310834
13,Total,2001732,207430,54,18200,2226,2229642
