,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3, Upazila,2010-11,2010-11,2009-10,2009-10
4, Upazila,Area,Production,Area,Production
5,Bhedarganj,7,14,6,12
6,Damudya,28,120,26,110
7,Gosairhat,19,32,15,28
8,Naria,0,0,0,0
9,Shariatpur Sadar,41,19,41,19
10,Zanjira,16,20,16,21
11,Total,111,205,104,190
