,0,1,2,3,4,5,6
0,Area and production of potato by type 2009-10,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Potato - Area,Potato - Production,Sweet potato - Area,Sweet potato - Production,Total potato - Area,Total potato - Production
3,Alfadanga,11,56,100,400,111,456
4,Bhanga,2,13,25,102,27,115
5,Boalmari,345,4373,40,128,385,4501
6,Charbhadrashon,12,43,291,104,41,147
7,Faridpur Sadar,425,3740,267,1605,692,5345
8,Madhukhali,118,708,47,235,165,943
9,Nagarkanda,0,0,0,0,0,0
10,Sadarpur,195,660,118,540,313,1200
11,Saltha,0,0,0,0,0,0
12,Total,1108,9593,888,3114,1734,12707
