,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pepper - Area,Pepper - Production,Onion - Area,Onion - Production,Garlic - Area,Garlic - Production
3,Alfadanga,77,38,718,2527,114,198
4,Bhanga,1420,2154,3441,9836,190,114
5,Boalmari,212,99,1278,5751,264,227
6,Charbhadrashon,132,53,1104,2760,462,393
7,Faridpur Sadar,1675,1140,5650,22600,2475,4158
8,Madhukhali,3042,2600,3280,78700,465,744
9,Nagarkanda,88,71,10800,34992,38,57
10,Sadarpur,316,31,3550,12425,920,1104
11,Saltha,74,60,10050,34022,33,50
12,Total,7036,6246,39871,203613,4961,7045
