,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pumpkin - Area,Pumpkin - Production,Parble (potol) - Area,Parble (potol) - Production,Cabbage - Area,Cabbage - Production
3,Alfadanga,77,162,32,55,29,117
4,Bhanga,48,161,10,15,38,68
5,Boalmari,103,345,66,92,79,561
6,Charbhadrashon,21,23,22,33,11,55
7,Faridpur Sadar,340,1360,75,300,260,4260
8,Madhukhali,146,876,67,160,58,400
9,Nagarkanda,136,408,0,0,141,421
10,Sadarpur,110,395,27,306,36,108
11,Saltha,112,336,0,0,123,369
12,Total,1093,4066,299,961,775,6359
