,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pumpkin,Pumpkin,Parble (potol),Parble (potol),Cabbage,Cabbage
3,Upazila,Area,Production,Area,Production,Area,Production
4,Alfadanga,78,172,31,53,30,145
5,Bhanga,53,172,10,15,40,74
6,Boalmari,102,324,54,81,73,605
7,Charbhadrashon,21,23,22,33,11,55
8,Faridpur Sadar,347,3475,80,320,190,1232
9,Madhukhali,562,6700,75,240,187,2600
10,Nagarkanda,137,411,0,0,144,432
11,Sadarpur,105,380,26,312,40,120
12,Saltha,114,342,0,0,125,375
13,Total,1519,11999,298,1054,840,5638
