,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2,Upazila,Food godown,Food godown,Fertilizer godown,Fertilizer godown,Jute godown,Jute godown,Other godown,Other godown
3,Upazila,Number,Capacity,Number,Capacity,Number,Capacity,Number,Capacity
4,Alfadanga,1,500,0,0,0,0,2,200
5,Bhanga,4,2000,12,600,50,400,28,1400
6,Boalmari,6,3000,10,500,45,450,25,1200
7,Charbhadrashon,1,650,0,0,0,0,5,350
8,Faridpur Sadar,10,5000,3,7500,143,148905,30,1500
9,Madhukhali,1,650,9,180,32,42000,12,12000
10,Nagarkanda,3,2000,0,0,0,0,0,0
11,Sadarpur,4,2000,0,0,12,240,0,0
12,Saltha,0,0,7,420,0,0,0,0
13,Total,30,15800,41,9200,282,191995,102,16650
