,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,,,,,,,
2,(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre)
3,Upazila,Pond,Pond,Dighee,Dighee,Other area,Total area
4,Upazila,Number,Area,Number,Area,Other area,Total area
5,Alfadanga,2224,1436,10,20,24,2107
6,Bhanga,2156,259,20,50,21,1151
7,Boalmari,3275,970,8,42,3101,4113
8,Charbhadrashon,406,121,0,0,250,371
9,Faridpur Sadar,4106,1276,1,25,4290,5591
10,Madhukhali,4530,1050,50,75,25,5129
11,Nagarkanda,3594,1357,0,0,57,3791
12,Sadarpur,1455,400,23,115,200,715
13,Saltha,2510,990,0,0,25,2700
14,Total,24256,7859,112,327,7993,25668
