,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Alfadanga,2,8192,89,73,4,0,0,0,0,0
6,Bhanga,2,10331,160,148,10,0,0,0,0,0
7,Boalmari,2,15101,101,73,6,0,0,0,0,0
8,Charbhadrashon,2,2670,15,128,12,0,0,0,0,0
9,Faridpur Sadar,6,22415,173,285,24,1,1583,643,151,96
10,Madhukhali,2,11021,364,83,8,0,0,0,0,0
11,Nagarkanda,5,13907,47,927,27,0,0,0,0,0
12,Sadarpur,3,10847,63,169,0,0,0,0,0,0
13,Saltha,1,10173,10,29,7,0,0,0,0,0
14,Total,25,104657,1022,1915,98,1,1583,643,151,96
