,0,1,2,3,4
0,Number of branch of private commercial bank 2011,,,,
1,,,,,
2,Upazila,Number of branch,Number of employee,Number of saving A/C,Number of current A/C
3,Alamdanga,0,0,0,0
4,Chuadanga Sadar,3,69,7225,1609
5,Damurhuda,0,0,0,0
6,Jibonnagar,1,20,2598,639
7,Total,4,89,9823,2248
