,0,1,2,3,4,5,6,7,8,9,10,11
0,"Number of person, institute borrowing money from private commercial bank 2011",,,,,,,,,,,
1,,,,,,,,,,,,
2,  Upazila,Number of branch of all private commercial banks,Number of borrower - Agriculture debt - Male,Number of borrower - Agriculture debt - Female,Number of borrower - Industry debt - Male,Number of borrower - Industry debt - Female,Number of borrower - Other debt - Male,Number of borrower - Other debt - Female,Number of borrower - Male,Number of borrower - Female,Number of borrower - Total debt (crore tk) - Male,Number of borrower - Total debt (crore tk) - Female
3,Alamdanga,0,0,0,0,0,0,0,0,0,0,0
4,Chuadanga Sadar,3,1,124,20,2,1689,34,1710,160,31.53,1.97
5,Damurhuda,0,0,0,0,0,0,0,0,0,0,0
6,Jibonnagar,1,126,318,0,0,257,2,383,320,6.51,0.51
7,Total,4,127,442,20,2,1946,36,2093,480,38.04,2.48
