,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,Bagerhat,,,
2,,,,
3,Upazila,Railway station,Steamer/launch station,Bus stand
4,Bagerhat Sadar,0,1,2
5,Kachua,0,0,0
6,Rampal,0,2,1
7,Sharonkhola,0,3,2
8,Chitolmari,0,0,1
9,Morrelgonj,0,8,1
10,Mongla,0,2,1
11,Mollahat,0,0,4
12,Fakirhat,0,0,8
13,Total,0,16,20
