,0,1,2,3,4,5,6
0,Area and production of rice crops 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Aus - Area,Aus - Production,Aman - Area,Aman - Production,Boro - Area,Boro - Production
3,Belkuchi,0,0,7800,2801,16553,25572
4,Chauhali,575,207,6917,2866,10065,15237
5,Kamarkhanda,0,0,6974,6709,15430,28241
6,Kazipur,247,218,247,200,34432,55760
7,Royganj,2774,1580,43357,44567,49955,98166
8,Shahjadpur,16,17,12870,7081,55773,95307
9,Sirajganj Sadar,274,169,28590,31250,34950,60112
10,Tarash,8127,5823,39424,28347,56048,94482
11,Ullahpara,567,749,27110,20198,79807,122565
12,Total,12580,8763,173289,144019,353013,595442
