,0,1,2,3,4,5
0,"Number of hat-bazar, growth centre, hotel  restaurant 2011",,,,,
1,Sirajganj,,,,,
2,,,,,,
3,Upazila,Daily bazar,Weekly hat,Growth centre,Restaurant,Hotel (residential)
4,Belkuchi,35,22,3,280,2
5,Chauhali,19,17,4,32,9
6,Kamarkhanda,14,15,2,51,0
7,Kazipur,14,46,26,111,0
8,Royganj,33,19,4,27,4
9,Shahjadpur,40,24,21,33,5
10,Sirajganj Sadar,23,13,10,11,15
11,Tarash,20,10,4,7,0
12,Ullahpara,44,18,8,46,1
13,Total,242,184,82,598,36
