,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,Sirajganj,,,,,,,,
2,(In metric ton),,,,,,,,
3,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
4,Belkuchi,4600,610,480,525,0,50,65,215
5,Chauhali,3010,525,360,80,0,0,0,220
6,Kamarkhanda,3800,469,379,146,0,0,0,18
7,Kazipur,6280,829,789,216,0,0,0,3
8,Royganj,9100,1450,920,245,0,130,500,130
9,Shahjadpur,10121,5968,3894,105,0,0,0,4435
10,Sirajganj Sadar,8400,1200,1500,375,0,100,300,300
11,Tarash,8800,1360,1200,1090,0,0,0,0
12,Ullahpara,12250,2550,1300,490,0,670,0,1005
13,Total,66361,14961,10822,3272,0,950,865,6326
