,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2009-10",,,,,,
1,Feni,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila,Pumpkin Area,Pumpkin Production,Parble (potol) Area,Parble (potol) Production,Cabbage Area,Cabbage Production
4,Chhagalnaiya,83,132,-,-,13,35
5,Daganbhuiyan,41,85,-,-,19,180
6,Feni Sadar,93,141,-,-,28,140
7,Fulgazi,24,87,-,-,12,107
8,Parshuram,35,113,-,-,10,95
9,Sonagazi,105,195,-,-,19,116
10,Total,381,753,-,-,101,673
