,0,1,2,3,4,5
0,"Number of ward, mahalla and household by municipality 2011",,,,,
1,Feni,,,,,
2,,,,,,
3,Upazila,Name of municipality,Total ward,Total mahalla,Total holding,Total household
4,Chhagalnaiya,Chhagalnaiyan,9,11,8049,8914
5,Daganbhuiyan,Daganbhuiyan,9,20,5116,6144
6,Feni Sadar,Feni,18,35,15500,32350
7,Fulgazi,-,0,0,0,0
8,Parshuram,Parshuram,9,15,5592,4754
9,Sonagazi,Sonagazi,9,14,3030,3784
10,Total,,54,95,37287,55946
